id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
624565000000000000,Luxury Studio in Palermo! Gorriti St. 404,385905638,Ignacio,Palermo,-34.58419,-58.43866,Entire home/apt,8283,1,50,29/03/2023,4.73,5,300,50
562910000000000000,Classic Palermo Home with Incredible Rooftop,413032,Adrián,Palermo,-34.57693,-58.43834,Entire home/apt,124245,7,10,04/01/2023,0.87,5,234,10
595807000000000000,Departamento hermoso en la mejor zona de Palermo,134231947,Julio,Palermo,-34.59178,-58.42936,Entire home/apt,6448,3,38,20/03/2023,3.18,18,328,38
8386367,"Ubicado en recoleta, cerca de todo",44190712,Alejandra,Retiro,-34.59318,-58.3809,Entire home/apt,18016,3,4,14/08/2022,0.08,6,363,1
14123860,Palermo Sol Apartment,16000925,Kristoffer & Pablo,Palermo,-34.59293,-58.41658,Entire home/apt,10354,5,15,18/03/2023,0.28,20,345,2
803577000000000000,Amazing 2 bedroom apt in Palermo with balcony,278440549,Boutique Apartments,Palermo,-34.5826217,-58.4329602,Entire home/apt,16123,1,10,18/03/2023,8.82,129,115,10
15026974,Precioso departamento 2 amb.,12424051,Catalina,Palermo,-34.5871239,-58.4212571,Entire home/apt,8076,3,3,11/03/2023,1.05,1,170,3
700725000000000000,Belgrano Luxury,4149346,Natalia,Nuñez,-34.55451,-58.4633,Entire home/apt,8745,5,9,24/03/2023,1.45,8,0,9
39624064,"Muy cómodo y cerca de todo, ideal para jóvenes.",304470324,María José,Recoleta,-34.59335,-58.39909,Entire home/apt,5562,3,97,26/03/2023,2.5,1,111,59
27504598,Apartamento con Cochera En Palermo,22399854,Natalia,Palermo,-34.57435,-58.43816,Entire home/apt,10354,5,13,31/10/2021,0.45,1,364,0
715251000000000000,Designer 1 bedroom apartment in Palermo,203638191,Maia,Palermo,-34.57938,-58.41255,Entire home/apt,13460,15,4,02/01/2023,0.73,1,100,4
680548000000000000,Lindisimo departamento a metros de Galer.Pacifico,12016427,Valeria,San Nicolas,-34.5990818,-58.3791226,Entire home/apt,5827,1,20,25/03/2023,2.54,5,341,20
41932867,PALERMO HOLLYWOOD - Trendy 1BR home ideal location,74885919,Be Local,Palermo,-34.58565,-58.4381,Entire home/apt,10975,1,71,05/03/2023,1.85,76,75,33
699498000000000000,Apartamento moderno en el corazon de Recoleta,105009170,Stella Maris,Recoleta,-34.58692,-58.40431,Entire home/apt,9318,1,10,21/02/2023,1.5,1,357,10
725461000000000000,Large luxurious apartment in historic downtown BA.,7511107,Benjamin,Retiro,-34.59837,-58.37655,Entire home/apt,26920,3,10,12/03/2023,2.33,1,172,10
736987000000000000,Hermoso departamento de 2 ambientes.,483472241,Maria,Palermo,-34.57889,-58.42617,Entire home/apt,8000,2,7,20/02/2023,1.6,1,50,7
35165387,Palacio Raggio  San telmo,3166647,Federico,Monserrat,-34.61227,-58.37259,Entire home/apt,14288,5,9,06/03/2023,0.2,12,365,5
704413000000000000,Spectacular studio apart  in Alto Palermo II,461203988,Susana,Palermo,-34.5887845,-58.4138297,Entire home/apt,12820,1,87,28/03/2023,13.88,19,362,87
37114571,Cómoda habitación y excelente ubicación.,279161929,Ana,Recoleta,-34.5916,-58.40104,Private room,3727,4,48,26/02/2023,1.08,1,240,3
841910000000000000,Luxurious Studio in San Telmo-Paseo de la Cisterna,51699880,Lorena,Monserrat,-34.6115181,-58.3738937,Entire home/apt,9318,2,0,,,96,86,0
831642000000000000,Stylish Modern Full Amenities,132838002,Pablo,Palermo,-34.5818897,-58.406292,Entire home/apt,12010,7,0,,,99,340,0
50934185,"78 - Studio in Palermo Hollywood, Cordoba St.",5405916,Marcelo,Palermo,-34.58668294,-58.43862609,Entire home/apt,7722,1,33,26/02/2023,1.98,8,171,31
8972111,Luminoso depto. nuevo en Palermo H,8182461,Aldo,Palermo,-34.57921,-58.43278,Entire home/apt,9171,28,8,28/01/2023,0.18,1,161,6
33444915,Al pie de San Telmo,159509390,Martin,Constitucion,-34.61912,-58.37826,Private room,3450,1,21,10/12/2022,0.44,1,21,11
834661000000000000,Comfortable suite room in Recoleta,141074310,Joaquin,Recoleta,-34.5911531,-58.4006589,Private room,3638,15,0,,,1,321,0
813958000000000000,Corazón de Recoleta,250520893,Sergio Pablo,Recoleta,-34.5911443,-58.39921854,Entire home/apt,5355,2,5,24/03/2023,4.17,3,241,5
798613000000000000,Hermoso departamento con piscina en Palermo(SL402),491478581,Sara De BH Rentals,Palermo,-34.59256981,-58.42696258,Entire home/apt,9111,1,8,24/03/2023,3.53,6,360,8
822340000000000000,Estudio - Paseo de la Cisterna,279222409,Ruth,Monserrat,-34.61254,-58.3733,Entire home/apt,20000,1,2,20/03/2023,1.62,4,360,2
8319846,"Recoleta Suite Studio - Pool, Laundry room, Gym",757597,Andres,Recoleta,-34.59509,-58.40307,Entire home/apt,9407,4,7,27/03/2023,0.61,6,334,7
41765501,Studio-Palermo Trendy Home I -Palermo Chico balcón,1327392,Soledad Caballero,Palermo,-34.5804,-58.40696,Entire home/apt,6821,4,10,21/03/2023,0.67,4,171,3
48748746,Remodeled Apt in Barrio Norte,278440549,Boutique Apartments,Retiro,-34.59652,-58.37923,Entire home/apt,6359,1,122,26/03/2023,5.1,129,125,69
811006000000000000,Dúplex con doble balcón vista abierta Recoleta,497641156,Renata,Recoleta,-34.5906469,-58.3924152,Entire home/apt,10354,1,5,08/03/2023,2.73,1,61,5
711642000000000000,Villa Freud,66639024,Guadalupe,Palermo,-34.58903,-58.41432,Entire home/apt,8697,3,9,16/03/2023,1.4,1,171,9
605606000000000000,Arenales Flat  !,18203411,Cintia,Recoleta,-34.59087,-58.40498,Entire home/apt,10354,8,2,02/03/2023,0.73,16,363,2
797293000000000000,Stunning apartment in Palermo w/ amazing location,261355805,Monica,Palermo,-34.59243409,-58.42966982,Entire home/apt,12485,2,8,20/03/2023,3.2,2,141,8
844165000000000000,Luxurious Studio in San Telmo-Paseo de la Cisterna,51699880,Lorena,Monserrat,-34.6115181,-58.3738937,Entire home/apt,7248,2,0,,,96,82,0
692723000000000000,4. Recoleta Departamento completo,267013037,Blas,Recoleta,-34.59222,-58.39778,Entire home/apt,5620,1,48,15/03/2023,6.89,8,326,48
1185992,Excelente propiedad en Plaza San Ma,6485379,Maria Martha,Retiro,-34.59734,-58.37661,Entire home/apt,7286,4,4,29/03/2020,0.06,2,0,0
855210000000000000,Misteriosa buenos aires,507054733,Carina  Gisela,San Nicolas,-34.6030301,-58.37940528,Entire home/apt,12000,1,0,,,1,361,0
855892000000000000,Vive a solo 10' de Puerto Madero,175699145,Marcela,San Nicolas,-34.60110986,-58.37916297,Entire home/apt,5177,3,0,,,5,145,0
30399748,Extraordinario loft en Palacio Raggio.# 1.,113367560,Juan Pablo,Monserrat,-34.61235,-58.37303,Entire home/apt,16566,4,32,05/01/2023,0.62,1,172,1
808858000000000000,Habitación en Casa de Arte,56466304,Christian Y Romina,San Cristobal,-34.62290003,-58.39194272,Private room,4763,1,4,27/03/2023,3.08,1,351,4
40490204,Bello monoambiente con la mejor vista de BsAs,249521306,Veronica,San Nicolas,-34.60334,-58.37719,Entire home/apt,8223,2,69,23/03/2023,1.72,1,133,57
46450099,All LIGHT! New Apart @BOULEVARD CERVIÑO! 3 pax,16346625,Marina,Palermo,-34.5777,-58.41384,Entire home/apt,20708,10,11,25/03/2023,0.39,4,243,1
810919000000000000,Departamento muy luminoso con excelente ubicación!,21021808,Laura,Palermo,-34.57992747,-58.40703647,Entire home/apt,13017,2,0,,,1,305,0
794117000000000000,Aires de Saavedra,94971039,Prebetera,Saavedra,-34.54485542,-58.48387875,Entire home/apt,7629,1,0,,,2,363,0
54137221,Recoleta - Estilo PH Porteño,434935913,Leonardo,Recoleta,-34.59315,-58.40763,Entire home/apt,8745,7,13,19/03/2023,1.25,1,333,13
856295000000000000,A estrenar increíble a mts del  Botánico,487963736,María Elena,Palermo,-34.58500181,-58.4197198,Entire home/apt,8117,1,0,,,2,354,0
22294337,"Departamento en Palermo, con piscina y seguridad",137098655,Marcela,Palermo,-34.58579,-58.4221,Entire home/apt,14377,3,3,19/03/2023,1.05,1,9,3
52307311,La mejor ubicación en Buenos Aires -   Retiro,74602389,Guadalupe,Retiro,-34.59408,-58.38035,Entire home/apt,6448,3,20,25/02/2023,2.38,1,230,20
45286263,Boutique Studio in PALERMO HOLLYWOOD!,67086449,Rodrigo,Palermo,-34.58086,-58.4329,Entire home/apt,15531,5,10,02/01/2023,0.37,53,36,5
775301000000000000,Bulnes,24239478,Paz,Palermo,-34.59341,-58.41742,Entire home/apt,9000,1,0,,,1,339,0
33422228,Nordic Studio Recoleta,35410447,Ezequiel,Recoleta,-34.5913,-58.39036,Entire home/apt,9335,3,96,13/03/2023,1.98,1,79,25
547988000000000000,Amazing 1 Bdr Apt In Downtown w/ Pool & Gym !,10966956,Vero Y Clara,Retiro,-34.59857,-58.37953,Entire home/apt,18459,1,7,03/02/2023,0.55,67,124,6
19801728,Tero House ⭐️ ⭐️ ⭐️ ⭐️ ⭐️,21093322,Betto,Recoleta,-34.59084,-58.4034,Entire home/apt,6502,1,221,27/03/2023,3.31,2,117,48
644482000000000000,Luminoso departamento en Palermo con jardín,33744193,Viviana,Palermo,-34.58051,-58.41381,Entire home/apt,15324,20,1,03/08/2022,0.13,2,364,1
34280381,Sol y paz con terraza en Palermo Soho,12673421,Carlos,Palermo,-34.58535,-58.41981,Entire home/apt,14228,3,43,08/03/2023,0.95,2,333,15
727825000000000000,6 Huéspedes en 3 dormitorios con lavatorio privado,197552084,Sebastián,Palermo,-34.5856803,-58.4292071,Private room,33429,1,0,,,20,86,0
763537000000000000,Palermo Chico Luxury Studio,132838002,Pablo,Palermo,-34.5818897,-58.406292,Entire home/apt,10354,3,3,24/01/2023,1.05,99,57,3
599197000000000000,Atractivo Ph en Palermo Soho,193276762,Eugenia F.,Palermo,-34.58446,-58.42833,Private room,3105,3,17,29/01/2023,1.51,1,343,17
816793000000000000,Luxurious minimal design studio in Recoleta,46294064,Liliana,Recoleta,-34.5964739,-58.3934387,Entire home/apt,9318,7,0,,,2,346,0
780212000000000000,Departamento Palermo Hollywood,50218938,Ariela,Palermo,-34.58026,-58.43214,Entire home/apt,6744,14,1,25/03/2023,1,2,327,1
79766,!Amazing 1Bdr - Great Terrace - BBQ - Sun - View!!,422878,Oscar Ricardo,Recoleta,-34.59118,-58.39664,Entire home/apt,12721,2,198,10/03/2023,1.49,2,289,11
36835210,impeccable apartment,275377953,Natalia,Recoleta,-34.58833,-58.40201,Entire home/apt,15857,3,27,26/02/2020,0.6,26,354,0
838009000000000000,Monoambiente divisible en Recoleta,171670659,Luciana,Recoleta,-34.59077079,-58.39544122,Entire home/apt,6958,3,0,,,1,38,0
839778000000000000,Elegante departamento en Palermo chico,503825423,Ines Maria,Palermo,-34.5785092,-58.4054323,Entire home/apt,9822,5,0,,,1,168,0
24029637,Excellent location downtown Recoleta 2 main rooms!,93839688,Daiana,Recoleta,-34.59469,-58.39209,Entire home/apt,8550,3,58,07/02/2023,0.96,14,169,4
852888000000000000,Modern flat with private office in Palermo Soho,116052967,Leandro,Palermo,-34.58013837,-58.42808304,Entire home/apt,20991,7,0,,,3,174,0
7633104,Spacious 4br Hollywood Apartment,21703643,Babak,Palermo,-34.57486,-58.43784,Entire home/apt,68335,7,4,07/03/2020,0.05,4,51,0
803613000000000000,Amazing 2 bedroom apt in Palermo with balcony,278440549,Boutique Apartments,Palermo,-34.5826217,-58.4329602,Entire home/apt,13046,1,5,20/03/2023,3.33,129,112,5
725605000000000000,Departamento amplio y súper cómodo.,198062361,Antonia,Recoleta,-34.59245,-58.40444,Entire home/apt,12425,3,3,03/12/2022,0.53,1,314,3
6342744,Moderno departamento Buenos Aires,23268100,Marco,San Nicolas,-34.59992,-58.37923,Entire home/apt,4142,21,10,04/03/2023,0.18,4,53,8
2108897,"Departamento moderno, piso alto, Palermo Hollywood",4994194,Paula Marina,Palermo,-34.58206,-58.43387,Entire home/apt,19819,3,93,12/03/2023,1.23,13,156,16
788190000000000000,Recoleta 4 huespedes  terraza,492480125,Maria Paz,Recoleta,-34.59292372,-58.40496432,Entire home/apt,6278,30,1,20/02/2023,0.79,1,98,1
660069000000000000,Beautiful apartment in the heart of Recoleta,146223959,Maire,Recoleta,-34.5926699,-58.4028549,Entire home/apt,10561,3,16,21/03/2023,1.8,2,348,16
690646000000000000,Hermoso departamento en Palermo.,474385073,Verónica Lilian,Palermo,-34.59016,-58.41512,Entire home/apt,9940,2,19,21/03/2023,2.58,1,118,19
51820670,One bedroom apartment with amenities and services.,419806343,Tomás,Nuñez,-34.537479,-58.466404,Entire home/apt,31061,1,10,14/11/2022,1.95,1,365,10
23002948,Hermoso depto 2 ambientes con amenities. Caballito,170626709,Cecilia,Parque Chacabuco,-34.631,-58.44412,Entire home/apt,10354,365,7,24/06/2018,0.11,1,364,0
552007000000000000,Hermoso departamento en Villa Crespo con Balcón.,437885610,Hernan,Villa Crespo,-34.59908,-58.44809,Entire home/apt,5798,1,25,18/03/2023,2.11,1,290,25
13298536,Semipiso en Microcentro.,8048818,Hernan,Monserrat,-34.61136,-58.37842,Private room,7248,6,0,,,1,173,0
705597000000000000,"Increíble depto, seguridad 24hs",315880979,Andres,Nuñez,-34.54901322,-58.45642844,Entire home/apt,9318,5,0,,,4,177,0
713914000000000000,Hermoso departamento en excelente ubicación,231132304,Karina,Flores,-34.6161836,-58.4604797,Entire home/apt,12425,3,3,07/11/2022,0.58,1,22,3
52387928,Johnnie.W - Loft Temático,356244966,Ignacio Sampietro,Villa Santa Rita,-34.61134,-58.48238,Entire home/apt,5177,4,7,23/03/2023,0.47,7,172,3
49840253,"Departamento entero, cerca de Congreso y Favaloro.",338396358,Ruth Lourdes,Monserrat,-34.61695,-58.39102,Entire home/apt,4100,2,48,13/03/2023,2.56,1,356,31
784294000000000000,Smart Design Home - Buenos Aires,309482200,Carlos Facundo,Villa Santa Rita,-34.61366,-58.48239,Entire home/apt,5591,1,4,05/02/2023,1.33,1,26,4
34809441,Hermoso departamento,169955820,Maria,Parque Patricios,-34.62972,-58.40211,Entire home/apt,8283,2,27,05/01/2023,0.58,1,346,17
38616608,*Apartment in Palermo*,294883309,Nancy Lorena,Palermo,-34.59663,-58.42417,Entire home/apt,7101,5,20,17/02/2023,0.48,3,323,9
25516189,"Navarro relax. Cozy, bright flat in Agronomia.",191042082,Adri,Agronomia,-34.59297,-58.49299,Entire home/apt,7248,3,15,29/02/2020,0.28,2,87,0
642241000000000000,Hollywood - Loft Temático,356244966,Ignacio Sampietro,Villa Santa Rita,-34.60936,-58.48293,Entire home/apt,5666,4,18,27/03/2023,2.06,7,163,18
796002000000000000,"Es mi casa, tiene todas",167460859,Manuel,Nueva Pompeya,-34.6569852,-58.4276561,Entire home/apt,4544,1,0,,,1,365,0
694258000000000000,Departamento en planta alta con terraza,74349913,Astrid,Flores,-34.63485,-58.46466,Entire home/apt,11999,3,6,20/03/2023,0.95,2,361,6
28069857,"Casa amplia, tranquila, luz, terraza y parrilla",212038901,Gustavo,Saavedra,-34.5492,-58.48262,Entire home/apt,9318,6,18,13/03/2023,0.34,1,159,2
54246523,Hermoso departamento  en complejo residencial,124702396,Nancy,Mataderos,-34.65294,-58.51279,Entire home/apt,26920,3,4,18/04/2022,0.28,2,337,1
626753000000000000,"Depto equipado, excelente ubicacion y muy comodo",107099234,Santiago,Villa Del Parque,-34.60825,-58.49008,Entire home/apt,4000,2,11,20/03/2023,1.21,1,333,11
36698906,Fully renovated home in the heart of Chacarita,58109394,Gabriel,Chacarita,-34.59306,-58.45176,Entire home/apt,31061,3,32,20/03/2023,0.74,1,173,18
2087059,Spacious bedroom in patio flat,10653064,Mati & Cande,San Nicolas,-34.60702,-58.38347,Private room,3446,2,150,24/03/2023,1.34,7,80,32
773794000000000000,Hermoso dpto.2 ambientes. Cómodo.Luminoso,490071207,Eva,Caballito,-34.6169016,-58.4498204,Entire home/apt,11389,2,2,04/03/2023,0.69,1,338,2
755621000000000000,- Departamento 2 ambientes.,486867020,Antonella,Balvanera,-34.61795519,-58.39501261,Entire home/apt,5177,1,2,03/03/2023,2,1,363,2
29492009,"AYRES , Buenos Aires, espacioso estilo loft Nuñez",157858579,Emma,Nuñez,-34.54915,-58.45593,Entire home/apt,6212,2,64,20/03/2023,1.19,2,334,38
22889365,"Mi casa, tu casa sobre avenida en Barracas.",130430884,ElTano,Barracas,-34.63737,-58.37575,Private room,4142,1,6,31/05/2018,0.1,2,363,0
747973000000000000,Luminoso departamento 2 ambientes Caballito,439432915,Hernan,Caballito,-34.6158732,-58.4505785,Entire home/apt,9286,3,0,,,1,361,0
765815000000000000,Espectacular apartamento en V. Urquiza!,52214343,Maria Fernanda,Villa Urquiza,-34.5736109,-58.4793693,Entire home/apt,4114,2,10,11/03/2023,2.46,1,261,10
31555770,"Apartamento completo 2 ambientes, cama king, aire",232657995,Juan,Caballito,-34.61926,-58.43772,Entire home/apt,5000,15,0,,,1,365,0
38000607,Departamento amplio  con una vista única!,288242105,Gabriel,Caballito,-34.62115,-58.4437,Entire home/apt,10325,2,19,24/03/2023,1.24,1,315,13
31624840,Spacious 2BR balcony apartment overlooking park,82289680,Pia,Caballito,-34.62003,-58.43489,Entire home/apt,12099,3,34,20/03/2023,0.7,1,116,13
639932000000000000,Hermoso mono ambiente con gran patio en Boedo,325570095,Andrea,Boedo,-34.6261891,-58.4121708,Entire home/apt,5324,2,13,24/03/2023,2.25,1,355,13
792834000000000000,Departamento completo 3 ambiente PB.,280702053,Esteban,Agronomia,-34.59014768,-58.49539238,Entire home/apt,8283,2,1,13/01/2023,0.39,10,303,1
753443000000000000,Hermoso dúplex p/ 4 personas con parrilla y patios,33329784,Gonzalo,Saavedra,-34.54629,-58.48171,Entire home/apt,12959,3,9,24/03/2023,2,22,73,9
849266000000000000,Alquiler temporario,182966375,Covacations,Caballito,-34.61856552,-58.43953383,Entire home/apt,7200,1,0,,,4,359,0
52991804,Hotel tango club,271853036,Raul,San Cristobal,-34.62061,-58.39452,Private room,7000,1,0,,,5,365,0
593283000000000000,Modern Apartment in San Telmo Puerto Madero,451784017,Nicolás Y Sofia,San Telmo,-34.616341,-58.367668,Entire home/apt,6566,3,19,20/01/2023,1.99,1,0,19
685502000000000000,Moderno departamento con Patio,196368560,Agustin,Caballito,-34.62827,-58.44563,Entire home/apt,8500,2,14,29/01/2023,2.11,3,297,14
760095000000000000,Luminoso departamento en Balvanera,487662774,Nilda Y Silvana,San Cristobal,-34.61899,-58.4031,Entire home/apt,4556,14,3,03/03/2023,0.92,1,329,3
594813000000000000,Espacio Arenales,190765508,Manuel,Recoleta,-34.59271,-58.40062,Entire home/apt,5177,3,20,02/01/2023,1.7,6,0,20
37629745,Confortable monoambiente,250091406,Alan,Villa Pueyrredon,-34.58898,-58.5047,Entire home/apt,5871,6,39,01/01/2023,0.9,1,87,8
53260940,Cozy Studio safe zone Belgrano Near Palermo Lakes,5065463,Guido,Belgrano,-34.56133,-58.44476,Entire home/apt,8165,1,20,25/02/2023,1.2,13,68,12
793564000000000000,Luminoso depto en V. Del Parque,22898127,Silvia,Villa Del Parque,-34.5997889,-58.48644578,Entire home/apt,7500,1,2,10/02/2023,0.73,3,348,2
22897984,Moderno y acogedor Departamento en Devoto,90849048,Nestor,Villa Devoto,-34.60527,-58.51071,Entire home/apt,7929,3,72,13/01/2023,1.17,1,88,6
596150000000000000,"A 1 cuadra del Congreso Nacional,muy luminoso.",109348711,Marcelo,San Nicolas,-34.60893,-58.39152,Entire home/apt,6212,7,0,,,1,0,0
24734059,Apartamento Belmonte I  moderno luminoso,94414511,Sergio,Villa Luro,-34.63816,-58.50311,Entire home/apt,5250,5,32,10/02/2021,0.54,6,57,0
780421000000000000,Departamento 3 ambientes,280702053,Esteban,Villa Pueyrredon,-34.5883,-58.49516,Entire home/apt,9318,2,0,,,10,300,0
833131000000000000,Corazón porteño,161762020,Laura,Balvanera,-34.61822156,-58.39500863,Entire home/apt,4349,6,0,,,1,231,0
756709,ROOMS FOR RENT IN CENTRAL BS.AS,1864747,Irina,Almagro,-34.61094,-58.42192,Private room,3313,2,9,25/02/2017,0.07,23,130,0
637732000000000000,Departamento a estrenar en Villa del Parque,22898127,Silvia,Villa Del Parque,-34.59962,-58.49174,Entire home/apt,7500,1,13,07/03/2023,1.48,3,307,13
9607489,Confortable Apartment with balcony,49713768,Natacha,Villa Del Parque,-34.60153,-58.49832,Entire home/apt,7869,4,54,21/11/2022,0.61,5,302,8
559945000000000000,Excelente 2 ambientes con parrilla en terraza,2905876,Marcos,Villa Urquiza,-34.56507,-58.49395,Entire home/apt,5177,15,1,22/03/2022,0.08,35,355,0
15607246,Buenos Aires-Tango-Apartment Boedo-SanTelmo-Abasto,24361294,Luis,San Cristobal,-34.62236,-58.40446,Entire home/apt,5798,1,5,20/01/2023,0.07,1,253,4
745749000000000000,Departamento en Coghlan Bs As,485097593,Lourdes Micaela,Coghlan,-34.56278328,-58.47842385,Entire home/apt,7952,3,0,,,1,172,0
16111038,Private Room in Vintage House in La Paternal,32941417,Rodrigo,Paternal,-34.60075,-58.46104,Private room,2071,60,1,31/01/2017,0.01,1,262,0
28127131,RECOLETA ZODIAC,7495681,Marcela,Recoleta,-34.58864,-58.38955,Entire home/apt,26920,7,44,21/03/2023,0.8,4,177,17
608522000000000000,Cozy Apartment in Caballito with private balcony,127222371,Luciana,Caballito,-34.6197,-58.43782,Entire home/apt,7248,2,17,20/03/2023,1.95,1,143,17
741974000000000000,Apartamento Moderno en Congreso ¡Mejor ubicación!,191012045,Juan Manuel,Balvanera,-34.60543,-58.39387,Entire home/apt,206928,3,0,,,1,221,0
53231139,Luminoso y moderno departamento en Caballito,47553661,Rocio,Caballito,-34.62209,-58.44276,Entire home/apt,10354,1,14,12/03/2023,0.9,1,64,9
834151000000000000,Departamento en San Cristobal.,198873768,Carlos,San Cristobal,-34.62491546,-58.3945771,Entire home/apt,6833,3,0,,,1,316,0
585368000000000000,Completo monoambiente nuevo en Buenos Aires,60504866,Jimena,Caballito,-34.61907,-58.44751,Entire home/apt,6479,4,17,18/03/2023,2.56,1,306,17
708400000000000000,2 ambientes fundación hospitalaria,117724266,Laura,Saavedra,-34.5415,-58.47976,Entire home/apt,10354,3,3,27/02/2023,0.6,4,363,3
29589112,CASA DEVOTO 5238,222733440,Javier Andres,Villa Devoto,-34.58727,-58.51484,Entire home/apt,28991,2,16,31/10/2022,0.3,9,90,3
844850000000000000,Terrazas de Caballito Norte,504885546,Lucio,Caballito,-34.62037,-58.45463,Entire home/apt,5295,1,0,,,1,359,0
806537000000000000,Barrio S Sebastián a Laguna Escobar.  Buenos Aires,491820605,Javier,Villa Urquiza,-34.57315604,-58.50345584,Entire home/apt,45853,4,0,,,1,365,0
45887095,Antique Stylish Loft,59322363,Macarena,Flores,-34.62694,-58.4646,Entire home/apt,4142,2,0,,,1,45,0
18474963,Moderno y luminoso departamento en Caballito,4815939,Javier,Caballito,-34.62567,-58.44513,Entire home/apt,8076,2,98,19/03/2023,1.38,1,365,25
41556698,"Dreamy Loft with pool
Hermoso Loft con piscina",327371984,Moni,Saavedra,-34.55317,-58.47914,Entire home/apt,43190,4,13,26/02/2023,0.7,1,356,8
808536000000000000,Depto River contrafrente con gym y pileta,44168030,Dana,Nuñez,-34.5504079,-58.4552193,Entire home/apt,6419,2,4,21/03/2023,1.85,64,88,4
84730,"Spotless apt. in a great location, Wi-Fi, balcony!",426566,Egle,Almagro,-34.62053,-58.41653,Entire home/apt,5381,7,83,28/03/2023,0.61,8,344,15
52864830,Cálido y luminoso monoambiente en Cid Campeador,428017774,Roberto,Caballito,-34.60766,-58.44607,Entire home/apt,5500,7,22,12/01/2023,1.32,1,282,13
753666000000000000,Excelente Loft a pasos de Puerto Madero,486489337,Fernanda,Boca,-34.6278111,-58.3600718,Entire home/apt,8136,2,13,19/03/2023,2.77,1,143,13
586278000000000000,Único depto en Caballito con balcón terraza,450333659,Alejandra,Caballito,-34.62782,-58.43981,Entire home/apt,10147,1,0,,,1,354,0
844223000000000000,Wohnung in Caballito Zentrum Buenos Aires,318269,Aymara Baptiste,Caballito,-34.6149872,-58.4393557,Entire home/apt,4142,2,0,,,6,72,0
33731205,"Design Villa with Garden, Pool table, Sw/pool!",11776584,Carmen Liliana,Saavedra,-34.54310403,-58.48093768,Entire home/apt,101467,4,15,17/12/2022,0.33,4,269,5
798387000000000000,Ultimo piso con terraza,419022435,Bianca,Palermo,-34.577284,-58.4058949,Entire home/apt,18162,3,6,13/03/2023,2.5,2,342,6
40900054,New and equipped apartment 5 stars. Único para vos,51829621,Alejandro,San Cristobal,-34.62366,-58.39699,Entire home/apt,4113,2,78,19/03/2023,1.97,1,262,54
11032058,Ven a conocer Buenos Aires,54338235,Gelen,Almagro,-34.61663,-58.42045,Shared room,2692,1,0,,,1,89,0
775343000000000000,BeGuest - Bello depto de 1 ambiente en Belgrano,1968905,Gastón,Belgrano,-34.5568391,-58.4624888,Entire home/apt,6804,2,5,20/03/2023,1.53,7,169,5
818824000000000000,"Todo luz, Villa Urquiza, hermoso",201402350,Yael Vanina,Villa Urquiza,-34.5737377,-58.48953992,Entire home/apt,6212,1,4,22/03/2023,3.16,55,340,4
747841000000000000,condominio familiar,354823725,Judith,Nueva Pompeya,-34.6399363,-58.4144155,Entire home/apt,5177,2,1,15/02/2023,0.7,1,354,1
604480000000000000,Recoleta Beatiful Apartment,15783967,Analia,Recoleta,-34.59421,-58.39452,Entire home/apt,8933,1,4,22/12/2022,0.38,8,358,4
747141000000000000,Moderno apartamento con Balcón!,3469227,Federico,Almagro,-34.61111,-58.42321,Entire home/apt,13460,5,1,28/12/2022,0.33,135,341,1
28230716,Penthouse with terrace in Palermo Chico,151974354,Lucila Amand,Palermo,-34.57731,-58.40496,Entire home/apt,19080,10,17,23/02/2020,0.33,1,38,0
29281038,Splendour Studio in Nuñez,53148754,Lucas,Nuñez,-34.54943,-58.45944,Entire home/apt,5976,5,1,28/03/2023,1,24,365,1
630319000000000000,Departamento con balcón a la calle apto 4 pax,459889910,Oscar,Flores,-34.623203,-58.465893,Entire home/apt,11389,2,4,13/11/2022,0.47,1,363,4
576744000000000000,Hermoso depto - 2 dorm - River- Aeroparque- Rio,303683773,Pablo,Nuñez,-34.53743362,-58.4673233,Entire home/apt,8165,1,15,23/03/2023,2.09,1,185,15
34333965,Hermosa y amplia residencia con jardín y asador,208405142,Mariano,Flores,-34.61849,-58.46902,Entire home/apt,18228,2,19,23/03/2023,1.32,1,326,15
654310000000000000,cómodo y tranquilo departamento con patio,5244234,Alejandro,Villa Santa Rita,-34.6213365,-58.4792585,Entire home/apt,2692,15,0,,,1,327,0
38432015,La casona de viel. Un lugar pensado para amigos.,292909182,Celsa,Parque Chacabuco,-34.6321,-58.43089,Shared room,6212,1,0,,,1,88,0
29661675,"Super cute, bright and modern apartment",128987633,Alejandro,San Cristobal,-34.62616,-58.40754,Entire home/apt,5415,4,13,17/03/2023,1.05,1,339,12
743320000000000000,Excelente departamento con patio en Caballito,444869786,Gonzalo,Caballito,-34.626757,-58.4296089,Entire home/apt,6626,7,4,22/03/2023,0.83,4,337,4
39857287,Departamento 2 amb cerca de Palermo,11936189,Inés,Almagro,-34.60768,-58.42125,Entire home/apt,4000,10,5,14/03/2023,0.12,2,91,3
41120445,Luxury design apartment - Caballito,121950957,Romina,Caballito,-34.62009,-58.42882,Entire home/apt,10354,3,31,21/03/2023,0.89,5,269,9
13083184,Charming apartment in Palermo,72585103,Marianne,Palermo,-34.57744,-58.41048,Entire home/apt,12217,3,277,06/03/2023,3.36,1,169,42
