id,,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
369961,,BEUTIFUL ROOMS IN THE CENTER,1864747,Irina,Almagro,-34.61095,-58.42192,Private room,2071,2,74
370013,,"SALE !! OBELISCO-HEART OF DOWNTOWN, VERY NICE APT",1985312,Natalí,San Nicolas,-34.60475,-58.37574,Entire home/apt,7248,7,527
371898,,10th floor comfortable apartment + Swimming pool!,1794617,Manu,San Cristobal,-34.62208,-58.39676,Entire home/apt,4970,90,9
372072,,"5 stars studios in Palermo,new!/",444416,Claudia,Palermo,-34.59645,-58.42064,Entire home/apt,4142,3,30
372073,,"5 stars studios in Palermo,new!/",444416,Claudia,Palermo,-34.59461,-58.42245,Entire home/apt,4142,3,21
372075,,"Studios 5 Stars in Palermo ,new 3C",444416,Claudia,Palermo,-34.59602,-58.42023,Entire home/apt,4142,3,59
372085,,"5 stars studios in Palermo,new! C",444416,Claudia,Palermo,-34.59483,-58.42052,Entire home/apt,4142,3,29
372086,,"Studios 5 Stars in Palermo 4 B,3B",444416,Claudia,Palermo,-34.59681,-58.42248,Entire home/apt,4142,3,66
379826,,"5 stars studios in Palermo,new",444416,Claudia,Palermo,-34.59465,-58.42206,Entire home/apt,4556,3,15
379839,,5 stars studios in Palermo new!,444416,Claudia,Palermo,-34.59679,-58.42035,Entire home/apt,4142,3,31
380943,,TEMPORARY RENT,1910856,Gimena,Almagro,-34.62063,-58.41608,Entire home/apt,4763,2,94
380989,,Nice Studio-Downtown Buenos Aires,1911004,Ernesto,San Nicolas,-34.60799,-58.37945,Entire home/apt,10354,1,35
383026,,At the heart of San Telmo. Single,906277,Magdalena,San Telmo,-34.62148,-58.37053,Private room,4142,2,87
388089,,"5 stars studios in Palermo,new!",444416,Claudia,Almagro,-34.5992,-58.42091,Entire home/apt,4142,3,43
389270,,"5 stars studios in Palermo,new!",444416,Claudia,Palermo,-34.59494,-58.42095,Entire home/apt,4142,3,32
394376,,"Beautiful apartment in Historic Building, Terrace!",91936,Nicolas,Balvanera,-34.60889,-58.39482,Entire home/apt,6626,4,33
394407,,Stunning Apt in Landmark Building,91936,Nicolas,San Nicolas,-34.60865,-58.38753,Entire home/apt,28991,4,185
396509,,Suite at Faena Hotel Puerto Madero,1443812,Luciana,Puerto Madero,-34.61254,-58.36241,Entire home/apt,21890,1,103
398267,,Loft con entrepiso en Palermo (Parque Las Heras),50665721,Shan,Palermo,-34.58437,-58.41137,Entire home/apt,6212,7,120
404935,,"Sunny One Bedroom Palermo Loft, PalermoLifestyle",2017830,Barbara,Palermo,-34.58618,-58.42449,Entire home/apt,14859,2,185
410119,,Deluxe 5-star 2 bedroom in Recoleta,1967648,Nigel,Recoleta,-34.58916,-58.38872,Entire home/apt,55910,5,8
413228,,Great Apartment at Palermo Hollywoo,2055785,Dolores & Camila,Palermo,-34.58315,-58.43386,Entire home/apt,7248,14,51
413349,,"Lovely, comfortable up to 14 guests",555693,Vittoria,Balvanera,-34.60362,-58.39604,Entire home/apt,82830,1,27
413662,,"SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",1985312,Natalí,Monserrat,-34.61123,-58.38373,Entire home/apt,7248,7,460
414655,,The City at your feet. Apt. with balcony.,2062185,Judith Y Laura,San Nicolas,-34.59952,-58.37268,Entire home/apt,7662,4,140
415298,,Three storey Garden Castillito,1399393,Philippe,Monserrat,-34.61481,-58.37701,Entire home/apt,16802,2,122
415985,,"Premium apt. Palermo, Buenos Aires!",2068724,Mauro,Palermo,-34.58164,-58.42526,Entire home/apt,8945,30,17
427283,,Palermo Hollywood Live Hotel Condo,3771282,Max,Palermo,-34.57907,-58.43848,Entire home/apt,26754,3,35
433742,,COMODO DEPTO EN PLAZA SAN MARTIN,2155403,Adriana,Retiro,-34.59471,-58.37704,Entire home/apt,4014,10,113
435818,,Excelente departamento en  Palermo- Barrio Norte,2164622,Mariano,Recoleta,-34.58518,-58.40734,Entire home/apt,7757,3,42
437246,,Trendy 1 BR flat Palermo Hollywood,177369,Claudine,Palermo,-34.5802,-58.43906,Private room,10354,6,12
438557,,CLOSE TO MILONGAS APPT IN PALERMO,112294,Hernan,Recoleta,-34.597,-58.41411,Entire home/apt,5177,4,21
438798,,Gorgeous 2bd in lovely Palermo Soho,233651,Cameron,Palermo,-34.5841,-58.42353,Entire home/apt,24963,5,120
446637,,Recoleta Best place in Buenos Aires,2218270,Flavio,Recoleta,-34.58766,-58.40652,Entire home/apt,8113,14,3
447786,,"B LINEMETRO.NEWAPART.NEAR PALERMO  , Av Corrientes",974945,Alejandro,Chacarita,-34.59156,-58.44608,Entire home/apt,517688,4,10
448784,,APARTMENT IN THE HEART OF RECOLETA,2228447,Sebastian,Recoleta,-34.5941,-58.39278,Entire home/apt,7248,3,29
454857,,Home studio - Calm & style in the heart of Palermo,2258709,Lulicatalina,Palermo,-34.58293915,-58.43593597,Entire home/apt,11025,10,24
455717,,Monoambiente en Palermo,1653462,Andrea Alicia,Palermo,-34.58877,-58.41211,Entire home/apt,5825,3,49
456640,,GINA Recoleta B&B - Teo´s Room-,2270625,Gina,Recoleta,-34.5879,-58.39692,Private room,5600,1,191
456644,,GINA Recoleta  B&B - Topacio´s Room,2270625,Gina,Recoleta,-34.58774,-58.39515,Private room,5900,1,140
458013,,Great Studio with Balcony!,2276368,Uwe,Recoleta,-34.58599,-58.39862,Entire home/apt,6212,3,80
465626,,Spacious PH  house San Telmo  w/terrace 3 rooms,2313034,Carolina,Constitucion,-34.61793,-58.38122,Entire home/apt,7399,90,0
466357,,Nice Recoleta Location. Balcony!,2316004,Maximiliano,Recoleta,-34.59428,-58.39879,Entire home/apt,7429,3,161
466736,,Amazing Palermo Hollywood Loft B,161327,Mariano,Palermo,-34.57874,-58.4397,Entire home/apt,10354,14,82
472446,,Heart of Recoleta.Totally Renovated,2316004,Maximiliano,Recoleta,-34.59106,-58.39071,Entire home/apt,8697,2,124
476044,,"Casabierta, style in Palermo BA.",2359849,Augusto,Palermo,-34.58718,-58.4312,Entire home/apt,47331,2,177
481351,,Palermo Beautiful Apartment!!!,2383699,Elisa,Palermo,-34.58832,-58.4126,Entire home/apt,9213,1,270
487707,,"Departamento luminoso, muy tranquilo y seguro.",2413256,Fernando,Boca,-34.63255,-58.35777,Entire home/apt,6727,5,11
488363,,Fabulous BA Location 3Bedr/1.5Bath,2416473,Liliana,Balvanera,-34.60469,-58.4057,Entire home/apt,8490,60,0
489848,,Great Garden in 1890 Charming Art House.,2422234,Angela Lucia Maria,Constitucion,-34.61977768,-58.38144302,Entire home/apt,80759,4,172
495595,,"""CAMBALACHE "" Studio in Argentina.",2447848,Hector,Constitucion,-34.62071,-58.38908,Shared room,6502,3,5
499212,,Luxury Buenos Aires in San Telmo,2463769,Ebbe,San Telmo,-34.62112,-58.3766,Entire home/apt,22157,8,87
499565,,Palermo Holywood cozy apartment,352420,Daniela,Palermo,-34.57975,-58.43984,Entire home/apt,13522,10,53
499705,,AMAZING VIEWS 2POOLS PALERMO DUPLEX,2466149,Andrea Marina,Palermo,-34.58115,-58.43388,Entire home/apt,22883,3,40
503974,,CHARMING TWO BEDROOM TWO BATHROOM,2485446,Robert,Palermo,-34.58951,-58.41239,Entire home/apt,23775,7,18
504078,,Excelente Loft en Palermo Hollywood,2483332,Nicolás,Palermo,-34.57925,-58.43292,Entire home/apt,41605,4,0
504162,,Casa entera o habitación privada o a compartida.,2486039,Daniel,Caballito,-34.61072,-58.43191,Shared room,2249,3,11
518190,,Great terrace in Palermo Hollywood-Buenos Aires,2551029,Gabi Alquiler,Palermo,-34.57976,-58.43231,Entire home/apt,10246,6,43
521070,,Confortable and charming Apartment,2563230,Jaquelin,Villa Crespo,-34.59939,-58.44194,Private room,14495,5,0
521338,,"LUXURY PENTHOUSE, FABULOUS TERRACE",2485446,Robert,Recoleta,-34.58838,-58.38925,Entire home/apt,54875,7,7
521783,,Palacio Suite Near San Telmo,2034113,Cee Jay,Constitucion,-34.61954,-58.38417,Private room,7455,2,147
522119,,Awesome and cozy room in Palermo!!,2354201,Tomas,Palermo,-34.58083,-58.41487,Private room,7044,200,23
530417,,Home Family Room in Buenos Aires,2605024,Monica,Villa Luro,-34.6422,-58.49973,Private room,4142,1,0
536467,,Beautiful Private Room Palermo Soho,1516002,Maria Agustina,Palermo,-34.59152,-58.42356,Private room,3313,10,19
540580,,Recoleta Beautiful Apartment,2383699,Elisa,Retiro,-34.59628,-58.3853,Entire home/apt,11182,2,157
541925,,AVAILABLE ROOM WITH BATHROOM,2664375,Luz,Recoleta,-34.58882,-58.38854,Private room,4000,4,2
542065,,Bright& fully equipped next Palermo,2665401,Claudia,Villa Crespo,-34.59828,-58.42813,Entire home/apt,6626,6,28
543660,,Heart ofBA penthosue 1bd with view,2672680,Eduardo,Retiro,-34.59781,-58.37942,Entire home/apt,15246,3,22
553921,,Cozy studio in Recoleta. River view,2721868,Liliana,Recoleta,-34.58805,-58.39601,Entire home/apt,8321,3,52
554185,,BA Downtown Amazing view & location,2724390,Gustavo,San Nicolas,-34.59924,-58.37681,Entire home/apt,10768,4,26
556912,,"At Recoleta, 1 or 2 persons",2764302,Marta,Boca,-34.64628,-58.36572,Private room,8283,7,0
561934,,"Motorhome in Argentine,  Buenos Aires",2763233,Eduardo,Villa Devoto,-34.60549,-58.52316,Entire home/apt,6626,3,7
564422,,Lovely Studio with swimming pool,2775530,Ximena,Palermo,-34.59433,-58.42617,Entire home/apt,7655,7,52
568709,,Loft in the best building of Bs As,2798538,Florencia,Palermo,-34.57823,-58.40209,Entire home/apt,20708,20,0
568747,,"5 stars studios in Palermo,new!",444416,Claudia,Palermo,-34.59507,-58.42044,Entire home/apt,4142,3,35
568824,,The Best Location and very Secure,1543565,Damián,Palermo,-34.57834,-58.40827,Entire home/apt,26920,3,19
574032,,ARCHITECT'S PIED A TERRE W/TERRACE,2014830,Pablo,Palermo,-34.57834,-58.41265,Entire home/apt,20708,4,0
577995,,"Super Luminous Room w/ priv Bath, terrace&garden",2821710,Lucia,Nuñez,-34.55106,-58.46538,Private room,6630,1,7
578028,,luminous FULL HOUSE w/garden+ terrace,2821710,Lucia,Nuñez,-34.54933,-58.46402,Entire home/apt,17938,3,29
585391,,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,Balvanera,-34.617,-58.40194,Private room,2485,5,25
586214,,Loft-DUPLEX w/ Private Terrace-Palermo Soho!!,794906,Jesse,Villa Crespo,-34.59628,-58.4274,Entire home/apt,9940,4,53
589147,,Great Room in Palermo Hollywood!,2905876,Marcos,Chacarita,-34.58788,-58.44284,Private room,4142,3,119
590596,,"Casa 5/6 dormitorios, 9 ambientes patio y terraza",2914527,BA Cramer Apartments,Colegiales,-34.56993,-58.4555,Entire home/apt,30026,90,4
590806,,Rinconcito Porteño en el centro de la ciudad,1933761,Yamila,Monserrat,-34.61732,-58.39051,Entire home/apt,6212,1,41
593333,,Great Modern Apt Palermo Soho BA,2929880,Mariana,Palermo,-34.58947,-58.4206,Entire home/apt,10401,30,21
597968,,EXCELENT CENTRAL DEPARTMENT,2956484,Liliana,San Nicolas,-34.59997,-58.3807,Entire home/apt,8321,3,5
598615,,Luminous and Beautiful Apt.1-2 pax,2960821,Matias,Belgrano,-34.55838,-58.44617,Private room,7248,5,6
602420,,Luxury 2 bedroom apt with Pool + Gym + Views,2980728,Agustina,Nuñez,-34.54243,-58.46281,Entire home/apt,28576,5,15
604549,,Stylish house with terrace in Palermo,2993145,Graciela,Palermo,-34.58737,-58.4287,Entire home/apt,12425,10,24
605010,,Palermo Outlet... Suite Deluxe,1876552,Carlos,Villa Crespo,-34.59138,-58.44331,Entire home/apt,14288,3,276
605496,,Pequeño encantador depto en Palermo,641573,Paula,Palermo,-34.57833,-58.40894,Entire home/apt,4763,2,61
619349,,Nice and lovely  Studio en Palermo,3063888,Ayelen,Palermo,-34.5882,-58.41905,Entire home/apt,5591,3,11
619485,,Elegance & History in Recoleta Very Spacious 225m2,3069869,Hamish,Recoleta,-34.59158707,-58.40052414,Entire home/apt,20293,5,28
621503,,ATENTION TERRACE IN PALERMO SOHO,2950411,Lilian,Palermo,-34.58533,-58.42498,Entire home/apt,20803,2,2
623706,,Palermo Botanico at affordable $,4618210,Kiki,Palermo,-34.57626,-58.4199,Entire home/apt,11389,30,181
623978,,Light and airy Loft,3095230,Manuel,Saavedra,-34.54951,-58.48313,Entire home/apt,13313,6,28
627230,,RECOLETA. Great apartment in the Heart of Recoleta,3113621,Sofia,Recoleta,-34.59239,-58.39325,Entire home/apt,7869,3,93
633066,,Brand new studio fully furnished,2940752,Paul,Palermo,-34.57483,-58.44027,Entire home/apt,7248,3,61
639888,,Quiet and attractive apt in the ❤️ of Recoleta,3194781,Corinne,Recoleta,-34.59093,-58.39578,Entire home/apt,10946,3,15
640706,,Luxury studio in Recoleta,3199348,Mariana,Retiro,-34.59518,-58.38239,Entire home/apt,8974,7,0
644493,,Brand New Apt for 4 people/Recoleta,3224983,Sol,Recoleta,-34.58768,-58.40221,Entire home/apt,17601,3,41
644840,,Modern loft in trendy Palermo Hollywood.Pool/Gym,489975,Claudia Alejandra,Chacarita,-34.58375,-58.44533,Entire home/apt,13460,5,18
649664,,Bright modern Palermo Hollywood studio apartment,3208880,Victoria,Palermo,-34.58231,-58.43491,Entire home/apt,3674,10,39
654153,,BELLO ATELIER DE ARTISTA PLASTICO,3290556,Hector,Monserrat,-34.61528,-58.37811,Entire home/apt,31061,6,0
654749,,CONVENIENT APARTMENT IN RECOLETA!,1798921,Martina,Recoleta,-34.59584,-58.39409,Entire home/apt,6626,5,8
657004,,Habitación compartida para mujeres,3072694,Silvia Y Luis,San Telmo,-34.61901,-58.37097,Shared room,4200,2,41
662137,,"Beautifull apartment, Palermo",3342913,Gabriela,Palermo,-34.59498,-58.42418,Entire home/apt,7869,7,8
664172,,Palermo Soho Loft B with terrace,3334331,Aida,Palermo,-34.58532,-58.42653,Entire home/apt,24755,5,3
668244,,Amaizing Apartment for 15 people,3380366,Daniel,Almagro,-34.5982,-58.41645,Entire home/apt,76618,2,57
671183,,Duplex con terraza Palermo Soho,3334331,Aida,Palermo,-34.59011,-58.43448,Entire home/apt,44728,5,5
674899,,"Beautiful Penthouse in Las Canitas, Palermo, BA",626906,Jeffrey,Palermo,-34.57315,-58.43058,Entire home/apt,26579,3,48
678613,,Studio Palermo (disc monthly stay),1136162,Iván,Palermo,-34.58569,-58.44262,Entire home/apt,6212,4,59
680386,,"Great (1st) VIP apartment, new, 4 p",3464544,Jonathan_kremer,Almagro,-34.60097,-58.43036,Entire home/apt,7869,3,48
681263,,1 Bedroom Apartment in Buenos Aires,3469227,Federico,Monserrat,-34.61171,-58.37793,Entire home/apt,13460,1,10
683097,,Apartment with terrace,1653462,Andrea Alicia,Palermo,-34.57483,-58.43784,Entire home/apt,6626,2,38
683193,,Soho Grand Dream View Loft   ★★★★★,319901,Ralf Dietmar,Palermo,-34.58105,-58.42362,Entire home/apt,26301,3,276
683194,,Amazing View  20 floor  Palermo Soho studio,319901,Ralf Dietmar,Palermo,-34.58161,-58.42533,Entire home/apt,14117,3,143
684500,,Acogedor estudio en Palermo Soho,1538637,Ilana,Palermo,-34.58604813,-58.4241066,Entire home/apt,17855,2,22
686484,,Studio Apartment in Recoleta,3469227,Federico,Recoleta,-34.59125,-58.40209,Entire home/apt,16255,3,23
686486,,Modern  Apartment in Recoleta,3469227,Federico,Recoleta,-34.59028,-58.40318,Entire home/apt,16092,3,29
687781,,Habitación matrimonial sin baño privado,3072694,Silvia Y Luis,San Telmo,-34.61744,-58.36951,Private room,2450,3,4
687893,,Habitación matrimonial con baño,3072694,Silvia Y Luis,San Telmo,-34.61751,-58.37039,Private room,2700,3,2
692732,,BEAUTIFUL AND BRIGHT APARTMENT,1864747,Irina,Almagro,-34.61094,-58.42192,Entire home/apt,5591,2,11
693449,,BEAUTIFUL STUDIO IN PALERMO FOR RENT WITH WIFI,3547344,Mariano,Palermo,-34.58262,-58.40397,Entire home/apt,5509,2,18
694221,,BEAUTIFUL DOUBLE ROOM (BAMBÚ),1864747,Irina,Almagro,-34.61094,-58.42192,Private room,2278,2,15
696409,,BRAND NEW Apartment in Palermo !,794906,Jesse,Villa Crespo,-34.59148,-58.43764,Entire home/apt,9525,4,60
699486,,Studio @ Puerto Madero Buenos Aires,719967,Nicolas,Puerto Madero,-34.62021,-58.36015,Entire home/apt,10354,5,26
702905,,Studio in Palermo Holywood,3608766,Bond,Chacarita,-34.5848,-58.44518,Entire home/apt,6212,3,103
702953,,"Habitación single, sin baño privado",3072694,Silvia Y Luis,San Telmo,-34.61931,-58.36944,Private room,3800,30,0
702977,,Habitacion single/ baño compartido,3072694,Silvia Y Luis,San Telmo,-34.61927,-58.36877,Private room,1950,3,8
704509,,Departamento dúplex en casa histórica de Palermo,3616736,Victor,Palermo,-34.5797,-58.42921,Entire home/apt,7248,5,12
705822,,"Quiet, stylish, happy apartment, prime location !",373629,Daniel,Recoleta,-34.58424377,-58.40284729,Entire home/apt,11441,5,2
710366,,Room+balcony & big APT@recoleta,3656377,Lorena,Recoleta,-34.58949,-58.40584,Private room,2823,6,22
711298,,Recoleta Apt-Your Home in B. A.!,3660784,Melissa,Retiro,-34.59314,-58.38593,Entire home/apt,19672,7,43
716470,,Habitación doble sin baño privado,3072694,Silvia Y Luis,San Telmo,-34.61877,-58.37082,Private room,2450,2,8
720354,,Habitación triple sin baño privado,3072694,Silvia Y Luis,San Telmo,-34.61872,-58.36887,Private room,9000,4,2
721823,,Huge 1bd Atelier in lovely Palermo,233651,Cameron,Palermo,-34.58498,-58.42381,Entire home/apt,12482,5,46
723284,,COZY TRENDY STUDIO  in LaS Cañitas PALERMO,3735662,Laura,Palermo,-34.5659904,-58.4335951,Entire home/apt,6686,2,102
724551,,Great Location in BsAs! Full Kitchen-AC-wifi-2BR,3745651,Pato Y Augusto,Retiro,-34.5928,-58.38374,Entire home/apt,15235,4,21
725321,,Nice Room @ Palermo Soho with 2 Terraces,3739043,Fede,Palermo,-34.59307,-58.41916,Entire home/apt,3588,90,2
726367,,Palermo/Recoleta: very nice room w/ private bath,3758647,Agustin & Maria,Recoleta,-34.59035535,-58.4072011,Private room,3597,2,184
727445,,"Pretty Palermo Studio, private bath/full kitchen",3768483,Gabriel,Palermo,-34.58514,-58.43938,Entire home/apt,7281,7,41
729097,,Lovely Bright 1 Bedroom in Recoleta Just Renovated,3455834,Tiffy,Recoleta,-34.58825,-58.40839,Entire home/apt,8875,5,155
734129,,Topfloor Penthouse Live Hotel,3771282,Max,Palermo,-34.57858,-58.43895,Entire home/apt,37220,2,60
734510,,1 Bedroom Apartment in Buenos Aires,3469227,Federico,Monserrat,-34.61171,-58.37793,Entire home/apt,13460,1,6
737007,,Palermo Beautiful Apartment ONE OR TWO BEDROOM,2383699,Elisa,Palermo,-34.58299,-58.40658,Entire home/apt,20086,7,23
737438,,Studio in the heart of Recoleta,120638975,Leandro,Recoleta,-34.58883,-58.39114,Entire home/apt,10029,3,20
738021,,Obelisco Apartment - Corrientes Ave,3856012,Julio Horacio,San Nicolas,-34.60391,-58.38498,Entire home/apt,6689,3,16
739783,,Cool and Bright Palermo Holywood,3870918,Maria,Palermo,-34.57584,-58.43381,Entire home/apt,3727,4,48
740886,,Divine House with pool Palermo,3771282,Max,Palermo,-34.5846,-58.44062,Entire home/apt,31287,3,67
741087,,LUXURY 4.5 Bedroom HOUSE with POOL,3771282,Max,Villa Crespo,-34.59374,-58.43762,Entire home/apt,122174,4,18
742573,,Luxury antique house in San Telmo,3771282,Max,San Telmo,-34.6185,-58.37373,Entire home/apt,37274,3,27
742611,,"5 star studio in Palermo - new A,D",444416,Claudia,Palermo,-34.59487,-58.4222,Entire home/apt,4142,3,13
742732,,2 brd with garden and pool Colegiales - Belgrano,3771282,Max,Colegiales,-34.57369,-58.45305,Entire home/apt,24849,15,9
742748,,Apartamento de 1 Dormitorio en el Centro,3469227,Federico,Monserrat,-34.61069,-58.37893,Entire home/apt,13460,1,3
742985,,3bdr Penthouse in Palermo,3771282,Max,Palermo,-34.57924,-58.43714,Entire home/apt,52006,2,2
744219,,"5 stars studio in Palermo ,new B ,C",444416,Claudia,Palermo,-34.59667,-58.42179,Entire home/apt,4142,3,31
745966,,"5 stars studio in Palermo ,new",444416,Claudia,Palermo,-34.59659,-58.42094,Entire home/apt,4142,3,45
748072,,Bright Apt In The Heart Of Recoleta,3455834,Tiffy,Recoleta,-34.58849,-58.39741,Entire home/apt,9093,7,188
751662,,recoleta studio new with amenities,420786,Carola,Recoleta,-34.5839,-58.39837,Entire home/apt,7455,7,132
751731,,Great studio in Palermo w/ terrace,1538637,Ilana,Palermo,-34.58604813,-58.4241066,Entire home/apt,20268,2,30
753089,,Studio @ BsAs downtown in University & tango area!,3914362,Fabio,Balvanera,-34.60011,-58.40016,Entire home/apt,4970,5,16
756709,,ROOMS FOR RENT IN CENTRAL BS.AS,1864747,Irina,Almagro,-34.61094,-58.42192,Private room,3313,2,9
756838,,RENT ROOM IN CENTRAL BS.AS (HADA),1864747,Irina,Almagro,-34.61094,-58.42192,Private room,2071,2,10
757349,,Bill  - Palermo Trendy Home IV  at Palermo Chico,1327392,Soledad Caballero,Palermo,-34.58184,-58.40252,Entire home/apt,28991,14,0
758443,,Departamento en el Centro de Buenos Aires,3995821,Rita,Balvanera,-34.60019,-58.39477,Entire home/apt,5798,2,61
758656,,"great lovely apart VIP, 4 P, new",3464544,Jonathan_kremer,Almagro,-34.60096,-58.43031,Entire home/apt,9318,3,69
